,t=0,t=2,t=4,t=6,t=8,t=10,t=12,t=14,t=16,t=18,t=20,t=22,t=24,t=26,t=28,t=30,t=32,t=34,t=36
29,2.151019763627682,2.9468375262017514,3.8676552887759037,4.9134730513501035,6.0842908139243805,7.380108576498824,8.800926339073138,10.34674410164776,12.017561864222287,13.8133796267966,15.734197389371017,17.780015151944987,19.950832914519616,22.246650677093886,24.66746843966803,27.213286202241502,29.88410396481493,32.6799217273891,35.6007394899634
30,0.842419254805215,1.363836255690119,2.0102532565750786,2.7816702574601364,3.6780872583451227,4.699504259230163,5.84592126011522,7.117338261000196,8.51375526188518,10.035172262770452,11.681589263655637,13.4530062645406,15.349423265425672,17.370840266310736,19.517257267195717,21.78867426808098,24.185091268965873,26.70650826985091,29.352925270735927
31,2.549529462032352,3.4103917641910986,4.396254066349885,5.507116368508628,6.7429786706673305,8.103840972826106,9.589703274984629,11.20056557714342,12.936427879302018,14.797290181460683,16.783152483619755,18.894014785778452,21.12987708793708,23.490739390095577,25.976601692254196,28.587463994413408,31.323326296573015,34.1841885987315,37.17005090089044
32,0.6385661843460818,1.1006178657172079,1.6876695470883225,2.3997212284594296,3.2367729098305698,4.198824591201626,5.285876272572802,6.497927953943925,7.834979635315061,9.297031316686242,10.884082998057544,12.59613467942864,14.433186360799843,16.39523804217079,18.482289723542113,20.69434140491273,23.03139308628373,25.49344476765468,28.080496449026516
33,1.2706154986832177,1.8967234073137074,2.6478313159441043,3.52393922457455,4.525047133204984,5.651155041835395,6.902262950465783,8.278370859096311,9.779478767726724,11.405586676357313,13.156694584987955,15.03280249361857,17.033910402248843,19.16001831087849,21.41112621950887,23.787234128139474,26.288342036769997,28.91444994540022,31.665557854029952
34,0.6158153610130679,1.0706848810490002,1.6505544010849647,2.3554239211209604,3.185293441156872,4.1401629611928,5.220032481228743,6.4249020012646785,7.75477152130069,9.209641041336766,10.789510561372799,12.4943800814088,14.324249601444787,16.279119121480857,18.35898864151666,20.563858161552663,22.89372768158917,25.348597201625424,27.928466721662236
35,1.9709831032409943,2.735441631795398,3.6249001603499025,4.63935868890447,5.778817217458791,7.043275746013277,8.432734274567975,9.947192803122391,11.586651331676832,13.351109860231318,15.240568388785475,17.255026917340096,19.39448544589437,21.658943974449077,24.048402503003647,26.56286103155826,29.20231956011202,31.96677808866724,34.85623661722156
36,0.7391060795666686,1.2314624740655107,1.8488188685644351,2.591175263063389,3.4585316575623626,4.450888052061255,5.568244446560319,6.8106008410592676,8.177957235558193,9.670313630057091,11.287670024556087,13.030026419054849,14.89738281355381,16.88973920805276,19.007095602551683,21.249451997051175,23.616808391550254,26.10916478604915,28.726521180547802
37,0.4373118066984406,0.8304595825484584,1.3486073583985223,1.9917551342485607,2.75990291009869,3.6530506859487817,4.671198461798839,5.814346237648857,7.082494013498982,8.47564178934908,9.993789565199094,11.63693734104923,13.405085116899226,15.298232892749535,17.316380668599653,19.459528444450207,21.727676220300086,24.120823996150097,26.638971772001018
38,3.6501908274545944,4.667964456769147,5.810738086083746,7.07851171539846,8.471285344713003,9.98905897402773,11.631832603342335,13.399606232656982,15.292379861971508,17.310153491286112,19.452927120600812,21.72070074991542,24.11347437923056,26.631248008545363,29.2740216378604,32.041795267174486,34.93456889648967,37.95234252580278,41.09511615511965
39,1.0559501166082104,1.6322472839339648,2.33354445125977,3.1598416185856273,4.111138785911392,5.187435953237206,6.388733120562988,7.715030287888829,9.166327455214859,10.742624622540653,12.443921789866565,14.270218957192396,16.221516124518185,18.297813291843724,20.49911045916948,22.8254076264951,25.276704793820674,27.85300196114586,30.554299128471808
40,1.2227898445266616,1.8381889864428118,2.578588128359024,3.443987270275176,4.434386412191403,5.549785554107553,6.79018469602381,8.15558383794002,9.64598297985618,11.26138212177256,13.001781263688438,14.867180405604687,16.85757954752126,18.972978689437607,21.21337783135363,23.57877697326958,26.069176115185773,28.684575257101358,31.424974399017486
41,1.0540050331244935,1.6298287694557267,2.3306525057869614,3.1564762421181825,4.107299978449254,5.1831237147805425,6.383947451111857,7.7097711874430495,9.160594923774378,10.736418660105556,12.43724239643674,14.263066132768126,16.21388986909943,18.289713605431157,20.49053734176247,22.816361078093294,25.26718481442455,27.8430085507557,30.543832287086744
42,0.5644315402649104,1.0025748352486057,1.565718130232216,2.2538614252158884,3.067004720199676,4.005148015183324,5.0682913101670755,6.256434605150778,7.569577900134437,9.007721195118279,10.570864490102108,12.259007785085943,14.07215108006965,16.010294375053476,18.07343767003684,20.26158096502032,22.574724260004068,25.01286755498756,27.576010849971208
43,0.9660719005275028,1.520016683928298,2.1989614673291324,3.00290625072994,3.931851034130765,4.985795817531576,6.16474060093237,7.468685384333178,8.897630167733903,10.45157495113482,12.130519734535643,13.93446451793632,15.863409301337411,17.917354084738307,20.096298868138806,22.40024365153964,24.82918843494064,27.383133218341506,30.062078001742215
44,1.7083718988868994,2.4243954062848467,3.2654189136827556,4.231442421080682,5.322465928478705,6.538489435876566,7.879512943274567,9.345536450672489,10.936559958070545,12.652583465468506,14.493606972866527,16.459630480264316,18.550653987662226,20.766677495060378,23.107701002458377,25.573724509856838,28.16474801725498,30.88077152465298,33.72179503205324
45,0.5652212087836422,1.0036271839900093,1.5670331591963915,2.2554391344027866,3.0688451096092417,4.00725108481561,5.070657060022007,6.259063035228435,7.572469010434872,9.010874985641221,10.574280960847632,12.26268693605388,14.076092911260258,16.01449888646653,18.077904861672607,20.266310836878844,22.579716812085064,25.018122787291276,27.581528762497285
46,2.9843468919277005,3.9106100093285465,4.961873126729315,6.138136244130114,7.439399361530864,8.865662478931645,10.416925596332234,12.093188713732884,13.894451831133855,15.820714948534302,17.871978065934982,20.04824118333594,22.34950430073652,24.775767418137413,27.327030535537904,30.003293652938307,32.80455677033901,35.73081988773939,38.78208300514083
47,3.2204235361265052,4.180200463296642,5.264977390466457,6.474754317636487,7.809531244806206,9.269308171976148,10.854085099146227,12.563862026315977,14.398638953485854,16.358415880656032,18.4431928078256,20.652969734995214,22.987746662165083,25.447523589335162,28.032300516505238,30.742077443675043,33.576854370845226,36.53663129801507,39.621408225185064
48,1.308922062132337,1.943462721118302,2.703003380104208,3.5875440390901083,4.597084698076011,5.731625357061905,6.991166016047761,8.375706675033706,9.885247334019736,11.519787993005686,13.279328651991742,15.163869310977608,17.17340996996374,19.307950628949378,21.567491287935248,23.952031946921053,26.461572605907026,29.09611326489292,31.855653923878243
49,1.1368024162847452,1.7324071002551162,2.453011784225389,3.298616468195816,4.2692211521662164,5.364825836136529,6.58543052010683,7.931035204077063,9.401639888047248,10.997244572017653,12.717849255987629,14.563453939957851,16.53405862392789,18.62966330789842,20.850267991868662,23.195872675838977,25.666477359809367,28.262082043779284,30.982686727749854
50,1.0248492776996596,1.5935234763950183,2.28719767509034,3.1058718737857527,4.049546072481206,5.118220271176651,6.3118944698720805,7.6305686685673875,9.074242867262702,10.642917065958127,12.336591264653464,14.155265463349043,16.098939662044103,18.16761386073971,20.361288059435232,22.67996225813055,25.12363645682518,27.69231065552039,30.38598485421583
51,0.7705084095580221,1.2719014516416993,1.898294493725419,2.649687535809129,3.526080577892858,4.5274736199764885,5.653866662060212,6.905259704144034,8.281652746227826,9.783045788311565,11.40943883039541,13.160831872479047,15.037224914563037,17.038617956647062,19.1650109987311,21.41640404081495,23.79279708289892,26.294190124982993,28.920583167067154
52,0.6884970985668509,1.165875724964624,1.7682543513624052,2.4956329777601733,3.348011604157859,4.3253902305556355,5.427768856953542,6.6551474833513256,8.007526109749096,9.484904736146685,11.087283362544305,12.8146619889422,14.667040615339863,16.644419241737808,18.746797868135317,20.97417649453305,23.32655512093084,25.803933747329125,28.406312373727516
53,1.3060212205451285,1.939927647824754,2.698834075104237,3.5827405023838073,4.591646929663219,5.725553356942609,6.984459784222076,8.368366211501591,9.877272638781019,11.51117906606025,13.27008549333953,15.153991920618795,17.162898347898633,19.2968047751785,21.55571120245821,23.939617629737597,26.44852405701706,29.082430484297177,31.841336911577304
54,0.6414356005925395,1.104383974478761,1.6923323483649226,2.405280722251143,3.243229096137351,4.2061774700236505,5.294125843909796,6.50707421779602,7.845022591682161,9.307970965568453,10.89591933945487,12.608867713341015,14.446816087227246,16.40976446111352,18.497712834999746,20.71066120888589,23.0486095827718,25.511557956657605,28.099506330543814
55,1.397867608821363,2.0515248655689295,2.8301821223164993,3.7338393790640487,4.762496635811616,5.916153892559137,7.194811149306745,8.598468406054483,10.127125662802122,11.780782919549624,13.559440176297493,15.463097433044839,17.49175468979202,19.645411946539703,21.924069203286717,24.327726460034036,26.856383716781387,29.510040973528383,32.28869823027629
56,1.3136070765864334,1.9491705714511753,2.70973406631585,3.5952975611806117,4.605861056045254,5.741424550909895,7.001988045774664,8.387551540639103,9.898115035503784,11.53367853036835,13.29424202523323,15.179805520098025,17.190369014962794,19.325932509827016,21.586496004691703,23.972059499556096,26.482622994420733,29.1181864892851,31.878749984149817
57,2.7757499160415957,3.6712790145793526,4.69180811311702,5.837337211654682,7.1078663101925335,8.50339540873017,10.023924507267559,11.669453605805108,13.439982704342706,15.335511802880422,17.356040901418098,19.501569999956075,21.7720990984938,24.167628197031203,26.688157295569134,29.333686394105882,32.10421549264355,34.999744591181994,38.02027368971874
58,0.3685332782074712,0.7345679871812788,1.225602696155134,1.841637405128971,2.582672114102826,3.448706823076598,4.43974153205042,5.555776241024162,6.796810949998052,8.162845658971971,9.653880367945757,11.269915076919528,13.010949785893358,14.876984494867134,16.868019203840998,18.984053912814836,21.225088621788572,23.591123330762603,26.082158039736953
59,1.2638832244674358,1.8884960299760543,2.638108835484779,3.5127216409937088,4.512334446502302,5.636947252010934,6.886560057519798,8.261172863028499,9.760785668537153,11.385398474045878,13.135011279554623,15.009624085063216,17.009236890572137,19.13384969608093,21.383462501589857,23.75807530709848,26.257688112606967,28.88230091811586,31.63191372362479
60,0.8652847543160762,1.3928881713955137,2.0454915884749667,2.823095005554486,3.72569842263396,4.753301839713529,5.905905256792957,7.183508673872532,8.586112090952115,10.113715508031662,11.766318925111067,13.543922342190527,15.446525759270196,17.474129176349656,19.62673259342877,21.90433601050856,24.30693942758759,26.834542844667624,29.487146261747547
61,0.7896835056953015,1.296504196665039,1.9283248876347723,2.6851455786045157,3.566966269574221,4.5737869605438055,5.705607651513564,6.962428342483193,8.344249033453046,9.851069724422906,11.48289041539249,13.239711106362309,15.12153179733202,17.128352488301545,19.26017317927134,21.516993870240917,23.89881456121056,26.405635252180492,29.03745594314995
62,1.3477319196330495,1.9906912032251367,2.7586504868172566,3.651609770409387,4.669569054001498,5.812528337593537,7.080487621185577,8.473446904777878,9.991406188369892,11.634365471962196,13.402324755554227,15.2952840391464,17.313243322738693,19.456202606330514,21.724161889922833,24.117121173514988,26.635080457106962,29.2780397406996,32.045999024291405
63,0.48920184541169726,0.9014166740261561,1.438631502640669,2.1008463312551275,2.888061159869661,3.800275988484115,4.83749081709862,5.9997056457130435,7.28692047432755,8.699135302941988,10.236350131556492,11.898564960171043,13.685779788785528,15.59799461739985,17.635209446014038,19.79742427462839,22.084639103243084,24.49685393185766,27.034068760472625
64,0.4176384271979533,0.8032631814329634,1.3138879356679942,1.9495126899029922,2.7101374441380255,3.5957621983730403,4.60638695260809,5.742011706843185,7.002636461078365,8.388261215313296,9.898885969548472,11.534510723783534,13.295135478018185,15.180760232252844,17.19138498648794,19.327009740722875,21.587634494957886,23.97325924919228,26.48388400342797
65,1.561000522881213,2.2482005554731237,3.0604005880650678,3.9976006206569457,5.0598006532488125,6.24700068584075,7.559200718432726,8.996400751024636,10.558600783616532,12.245800816208456,14.058000848800521,15.995200881392607,18.057400913984388,20.244600946576497,22.556800979168546,24.9940010117606,27.556201044352672,30.24340107694458,33.05560110953696
66,0.9663091774898575,1.5203143090728584,2.199319440655874,3.003324572238871,3.932329703822009,4.986334835405074,6.165339966988093,7.46934509857113,8.898350230153962,10.452355361736933,12.131360493319889,13.935365624903016,15.864370756486116,17.918375888069352,20.097381019652566,22.401386151235595,24.8303912828188,27.384396414402083,30.06340154598521
67,1.2612409684594401,1.885265894099283,2.6342908197390513,3.5083157453788765,4.507340671018672,5.631365596658447,6.8803905222981845,8.254415447937898,9.753440373577734,11.377465299217658,13.126490224857527,15.000515150497304,16.99954007613702,19.123565001777028,21.37258992741634,23.7466148530565,26.245639778696045,28.869664704335555,31.618689629974664
68,1.8410614832193628,2.581990087277907,3.4479186913364166,4.438847295394784,5.55477589945337,6.795704503511878,8.16163310757039,9.652561711628993,11.268490315687657,13.009418919746114,14.87534752380466,16.866276127863674,18.982204731922064,21.223133335980883,23.589061940039432,26.07999054409805,28.695919148156793,31.436847752215296,34.30277635627387
69,0.7102317443744469,1.1941079849167295,1.8029842254590538,2.536860466001386,3.395736706543746,4.3796129470860965,5.488489187628262,6.722365428170595,8.081241668712996,9.565117909255504,11.173994149797496,12.907870390339836,14.76674663088217,16.750622871424536,18.859499111966265,21.093375352508367,23.45225159305024,25.936127833592614,28.54500407413464
70,0.6630843047788417,1.1327342479136313,1.7273841910484358,2.4470341341832804,3.291684077318047,4.2613340204528,5.355983963587666,6.57563390672243,7.920283849857228,9.389933792991947,10.984583736126627,12.70423367926141,14.548883622396355,16.518533565531083,18.6131835086664,20.83283345180023,23.177483394935578,25.647133338070766,28.241783281204572
71,1.0613168508441773,1.638918018296925,2.3415191857495685,3.169120353202147,4.121721520654691,5.199322688107352,6.401923855560057,7.729525023012794,9.182126190465475,10.759727357918138,12.462328525370646,14.289929692823637,16.242530860276243,18.320132027728942,20.522733195181864,22.850334362634324,25.302935530086856,27.88053669753936,30.583137864992214
72,0.3552455659228982,0.7157579674780447,1.2012703690333248,1.811782770588548,2.547295172143783,3.407807573698971,4.393319975254217,5.503832376809467,6.739344778364751,8.099857179919859,9.585369581475046,11.195881983030171,12.931394384585595,14.791906786140942,16.777419187696363,18.88793158925163,21.12344399080702,23.483956392362256,25.96946879391748
73,1.129198341063844,1.7230170639279312,2.4418357867920757,3.285654509656229,4.2544732325203745,5.348291955384496,6.5671106782485875,7.910929401112766,9.379748123976718,10.973566846841242,12.692385569705008,14.536204292569344,16.505023015433288,18.598841738296912,20.8176604611608,23.161479184025012,25.630297906889567,28.224116629754146,30.94293535261817
74,1.1728860439946094,1.7768853616290863,2.5058846792635787,3.3598839968982124,4.338883314532766,5.44288263216739,6.67188194980191,8.025881267436484,9.50488058507095,11.108879902705485,12.837879220340088,14.691878537974778,16.6708778556097,18.77487717324452,21.00387649087896,23.357875808514006,25.83687512614832,28.440874443783052,31.169873761417815
75,1.0965264317759131,1.6826022218426062,2.393678011909301,3.2297538019759475,4.190829592042714,5.276905382109508,6.487981172176304,7.824056962242994,9.28513275230962,10.871208542376493,12.582284332443372,14.418360122510231,16.379435912577296,18.46551170264406,20.67658749271053,23.0126632827775,25.47373907284425,28.05981486291091,30.770890652977737
76,0.8775936916628319,1.4084935453302543,2.0643933989976397,2.8452932526650203,3.751193106332428,4.782092959999867,5.937992813667284,7.2188926673347,8.624792521002096,10.155692374669556,11.811592228336803,13.59249208200421,15.498391935671723,17.52929178933934,19.685191643006693,21.966091496673982,24.371991350341812,26.902891204009467,29.55879105767715
77,1.3841343368259855,2.03488053035925,2.8106267238925398,3.7113729174257943,4.737119110958914,5.887865304492254,7.163611498025652,8.564357691559083,10.090103885092338,11.740850078625916,13.516596272159237,15.41734246569237,17.44308865922553,19.593834852759056,21.86958104629255,24.27032723982585,26.796073433359094,29.446819626892406,32.22256582042565
78,0.628447078681792,1.0873203493124166,1.6711936199431006,2.380066890573713,3.2139401612043463,4.172813431834888,5.256686702465537,6.465559973096208,7.799433243726818,9.258306514357503,10.842179784988188,12.551053055618938,14.38492632624958,16.3437995968801,18.42767286751083,20.63654613814128,22.9704194087717,25.42929267940199,28.013165950032477
79,0.8644853993883566,1.391873934251374,2.0442624691144387,2.8216510039774687,3.7240395388405143,4.751428073703584,5.903816608566762,7.181205143429836,8.583593678292642,10.110982213155491,11.76337074801803,13.540759282881176,15.443147817744263,17.47053635260711,19.62292488747038,21.900313422332875,24.302701957195854,26.830090492058524,29.482479026921844
80,1.2813138597239278,1.9097895349353105,2.66326521014662,3.541740885358051,4.54521656056939,5.673692235780698,6.927167910992095,8.305643586203303,9.809119261414605,11.437594936625914,13.191070611837445,15.069546287048732,17.07302196226033,19.201497637471455,21.454973312682288,23.833448987893625,26.336924663105197,28.965400338316503,31.71887601352716
81,0.7298437614961114,1.2194982304813249,1.8341526994664619,2.573807168451595,3.4384616374367667,4.428116106422005,5.542770575407179,6.782425044392354,8.147079513377562,9.636733982362827,11.251388451348221,12.991042920333488,14.855697389318633,16.845351858303896,18.960006327289022,21.199660796274266,23.564315265259552,26.053969734244742,28.668624203229825
82,2.3806086781702644,3.2145697397557145,4.173530801341195,5.2574918629267025,6.466452924512093,7.800413986097614,9.259375047683148,10.843336109268572,12.552297170853912,14.386258232439307,16.345219294024822,18.42918035561012,20.638141417195605,22.972102478781284,25.43106354036662,28.015024601952184,30.723985663537505,33.55794672512347,36.51690778670905
83,1.4688111766229266,2.1372837784423284,2.9307563802617347,3.849228982081068,4.8927015839004575,6.061174185719634,7.354646787539068,8.773119389358383,10.316591991177633,11.985064592997064,13.778537194816465,15.697009796636074,17.74048239845585,19.908955000274982,22.20242760209409,24.620900203913454,27.164372805732718,29.8328454075464,32.62631800936627
84,0.6967179295238379,1.176566084402815,1.7814142392818606,2.511262394160848,3.3661105490397767,4.34595870391876,5.450806858797764,6.680655013676793,8.035503168555827,9.515351323434698,11.120199478313763,12.850047633192807,14.704895788071735,16.684743942950565,18.78959209782913,21.019440252708065,23.37428840758743,25.854136562466334,28.458984717346762
85,0.7016383088982785,1.182957574482505,1.789276840066731,2.5205961056509145,3.3769153712351967,4.358234636819564,5.4645539024038445,6.695873167988182,8.05219243357254,9.533511699156753,11.139830964740915,12.871150230325085,14.727469495909396,16.708788761493736,18.81510802707786,21.046427292662308,23.402746558246687,25.88406582383053,28.49038508941473
86,0.48138865586327223,0.8907995435070224,1.4252104311507934,2.0846213187945795,2.869032206438373,3.778443094082175,4.812853981725944,5.972264869369711,7.256675757013534,8.666086644657135,10.200497532300814,11.859908419944555,13.64431930758841,15.553730195232014,17.58814108287562,19.74755197051945,22.031962858163045,24.441373745806505,26.975784633450274
87,1.4266614123336774,2.0863760748156692,2.871090737297572,3.78080539977955,4.815520062261545,5.975234724743435,7.259949387225383,8.66966404970746,10.204378712189511,11.864093374671201,13.64880803715308,15.55852269963476,17.593237362116845,19.75295202459823,22.037666687080225,24.4473813495623,26.98209601204472,29.641810674526138,32.42652533700748
