fid,area,perimeter,depth
25246,1,4,0.137207031
25247,26,28,0.713378906
25248,13,20,0.348632813
25249,2,6,0.24609375
25250,1,4,0.001953125
25251,1,4,0.037597656
25252,1,4,0.038574219
25253,1,4,0.010742188
25254,2,6,0.124511719
25255,1,4,0.122070313
25256,9,14,0.106445313
25257,1,4,0.209472656
25258,3,8,0.076171875
25259,1,4,0.053222656
25260,1,4,0.03515625
25261,1,4,0.048339844
25262,1,4,0.063964844
25263,1,4,0.013671875
25264,1,4,0.1015625
25265,16,20,0.239746094
25266,1,4,0.001464844
25267,2,6,0.133789063
25268,1,4,0.041015625
25269,1,4,0.014160156
25270,1,4,0.03125
25271,1,4,0.026367188
25272,1,4,0.024414063
25273,1,4,0.080566406
25274,1,4,0.061035156
25275,1,4,0.044921875
25276,1,4,0.088867188
25277,1,4,0.018066406
25278,2,6,0.366210938
25279,1,4,0.231445313
25280,1,4,0.021484375
25281,1,4,0.204589844
25282,1,4,0.07421875
25283,1,4,0.063476563
25284,5,10,0.440917969
25285,1,4,0.078125
25286,1,4,0.020996094
25287,1,4,0.041015625
25288,1,4,0.048339844
25289,1,4,0.013183594
25290,1,4,0.040527344
25291,1,4,0.006347656
25292,1,4,0.055175781
25293,1,4,0.115234375
25294,1,4,0.029296875
25295,1,4,0.045898438
25296,1,4,0.124511719
25297,1,4,0.014160156
25298,1,4,0.010742188
25299,2,6,0.037109375
25300,3,8,0.066894531
25301,1,4,0.508300781
25302,1,4,0.061035156
25303,2,6,0.091308594
25304,20,22,0.8515625
25305,1,4,0.000976563
25306,1,4,0.094726563
25307,1,4,0.150390625
25308,1,4,0.051757813
25309,1,4,0.013671875
25310,1,4,0.004394531
25311,1,4,0.135742188
25312,2,6,0.110839844
25313,1,4,0.079589844
25314,9,18,0.333007813
25315,6,14,0.22265625
25316,2,6,0.485351563
25317,2,6,0.115722656
25318,20,24,0.53125
25319,1,4,0.126953125
25320,20,24,0.772949219
25321,1,4,0.177246094
25322,1,4,0.110839844
25323,1,4,0.0078125
25324,1,4,0.069824219
25325,1,4,0.041992188
25326,1,4,0.180664063
25327,1,4,0.016601563
25328,2,6,0.142089844
25329,2,6,0.135253906
25330,1,4,0.091308594
25331,1,4,0.051757813
25332,5,12,1.013183594
25333,6,12,0.308105469
25334,44,42,0.284667969
25335,20,24,0.389160156
25336,1,4,0.139160156
25337,1,4,0.135742188
25338,1,4,0.096191406
25339,1,4,0.013671875
25340,1,4,0.108886719
25341,1,4,0.041015625
25342,2,6,0.148925781
25343,1,4,0.001953125
25344,1,4,0.175292969
25345,2,6,0.004882813
25346,15,22,0.44140625
25347,1,4,0.076660156
25348,1,4,0.112304688
25349,2,6,0.116699219
25350,2,6,0.029296875
25351,1,4,0.126953125
25352,1,4,0.023925781
25353,1,4,0.094726563
25354,1,4,0.056640625
25355,1,4,0.004882813
25356,2,6,0.372558594
25357,6,12,0.299316406
25358,1,4,0.053222656
25359,1,4,0.1015625
25360,6,12,0.326660156
25361,2,6,0.075683594
25362,2,6,0.082519531
25363,1,4,0.286621094
25364,1,4,0.109863281
25365,1,4,0.004394531
25366,5,12,0.340820313
25367,12,20,0.406738281
25368,1,4,0.081054688
25369,1,4,0.086425781
25370,1,4,0.229492188
25371,1,4,0.103027344
25372,203,98,1.753417969
25373,1,4,0.077148438
25374,1,4,0.036621094
25375,2,6,0.068359375
25376,1,4,0.013671875
25377,1,4,0.046875
25378,1,4,0.130371094
25379,1,4,0.003417969
25380,1,4,0.1015625
25381,8,14,0.294921875
25382,2,6,0.130371094
25383,2,6,0.157714844
25384,1,4,0.295898438
25385,79,52,1.629882813
25386,11,18,0.437988281
25387,90,68,1.441894531
25388,80,48,2.080566406
25389,1,4,0.009765625
25390,1,4,0.240722656
25391,2,6,0.062011719
25392,1,4,0.055175781
25393,2,6,0.165039063
25394,1,4,0.001953125
25395,1,4,0.067382813
25396,1,4,0.310546875
25397,1,4,0.084960938
25398,1,4,0.037109375
25399,3,8,0.379882813
25400,1,4,0.013671875
25401,1,4,0.028320313
25402,3,8,0.095703125
25403,1,4,0.080566406
25404,1,4,0.09765625
25405,1,4,0.118164063
25406,1,4,0.122558594
25407,1,4,0.003417969
25408,1,4,0.020996094
25409,1,4,0.104492188
25410,1,4,0.105957031
25411,1,4,0.208007813
25412,1,4,0.075195313
25413,3,8,0.162109375
25414,1,4,0.08203125
25415,1,4,0.086914063
25416,2,6,0.10546875
25417,16,20,0.224609375
25418,6,12,0.176757813
25419,1,4,0.162597656
25420,1,4,0.064453125
25421,1,4,0.136230469
25422,1,4,0.065917969
25423,1,4,0.000976563
25424,1,4,0.215820313
25425,1,4,0.042480469
25426,5,10,0.340332031
25427,2,6,0.090820313
25428,1,4,0.03515625
25429,1,4,0.0859375
25430,1,4,0.154296875
25431,1,4,0.048828125
25432,1,4,0.067871094
25433,1,4,0.065429688
25434,2,6,0.087402344
25435,94,70,1.177246094
25436,1,4,0.008789063
25437,5,10,0.276367188
25438,7,16,0.238769531
25439,1,4,0.000976563
25440,3,8,0.116699219
25441,1,4,0.03515625
25442,6,12,0.121582031
25443,1,4,0.02734375
25444,1,4,0.145507813
25445,6,12,0.434082031
25446,1,4,0.076660156
25447,2,6,0.199707031
25448,2,6,0.314941406
25449,1,4,0.0625
25450,1,4,0.052734375
25451,1,4,0.12109375
25452,1,4,0.088867188
25453,1,4,0.026367188
25454,1,4,0.05078125
25455,1,4,0.004394531
25456,1,4,0.038574219
25457,19,24,0.682128906
25458,240,102,2.840820313
25459,2,6,0.075683594
25460,1,4,0.015625
25461,8,16,0.522460938
25462,1,4,0.108398438
25463,3,8,0.084472656
25464,2,6,0.055175781
25465,1,4,0.18359375
25466,33,30,0.465332031
25467,24,32,0.641113281
25468,1,4,0.18359375
25469,1,4,0.029296875
25470,1,4,0.065917969
25471,3,8,0.096679688
25472,1,4,0.125976563
25473,1,4,0.063964844
25474,14,20,0.447265625
25475,1,4,0.057617188
25476,3335,372,8.992675781
25477,36,42,0.898925781
25478,16,24,0.594238281
25479,1,4,0.003417969
25480,1,4,0.03515625
25481,5,10,0.390625
25482,2,6,0.123046875
25483,1,4,0.010253906
25484,7,14,0.136230469
25485,1,4,0.168945313
25486,1,4,0.009765625
25487,1,4,0.027832031
25488,1,4,0.144042969
25489,1,4,0.087402344
25490,1,4,0.110839844
25491,1,4,0.164550781
25492,1,4,0.2109375
25493,16,18,1.053222656
25494,2,6,0.043945313
25495,42,30,1.259765625
25496,1,4,0.01171875
25497,1,4,0.002929688
25498,7,14,0.191894531
25499,4,10,0.153320313
25500,1,4,0.077636719
25501,1,4,0.075683594
25502,1,4,0.105957031
25503,1,4,0.018554688
25504,1,4,0.033203125
25505,1,4,0.103515625
25506,1,4,0.043945313
25507,44,40,1.159179688
25508,1,4,0.036132813
25509,1,4,0.065917969
25510,1,4,0.057128906
25511,1,4,0.008300781
25512,19,24,0.385253906
25513,7,12,0.547851563
25514,1,4,0.079589844
25515,1,4,0.057128906
25516,1,4,0.029296875
25517,1,4,0.006347656
25518,3,8,0.113769531
25519,1,4,0.059082031
25520,473,132,5.466308594
25521,1,4,0.036132813
25522,1,4,0.003417969
25523,2,6,0.09765625
25524,1,4,0.038085938
25525,7,12,0.530273438
25526,1,4,0.132324219
25527,1,4,0.090820313
25528,1,4,0.177734375
25529,1,4,0.169921875
25530,1,4,0.266113281
25531,1,4,0.001953125
25532,1,4,0.01171875
25533,1,4,0.112792969
25534,1,4,0.020507813
25535,1,4,0.1640625
25536,1,4,0.035644531
25537,1,4,0.002929688
25538,1,4,0.079101563
25539,1,4,0.075683594
25540,3,8,0.262695313
25541,1,4,0.029296875
25542,1,4,0.010253906
25543,7,12,0.301757813
25544,1,4,0.008789063
25545,1,4,0.032714844
25546,1,4,0.025390625
25547,2,6,0.062011719
25548,1,4,0.133789063
25549,1,4,0.109863281
25550,1,4,0.140136719
25551,1,4,0.044433594
25552,1,4,0.12109375
25553,1,4,0.143066406
25554,1,4,0.0390625
25555,61,42,1.1484375
25556,7,12,0.288085938
25557,2,6,0.196289063
25558,1,4,0.013671875
25559,1,4,0.061035156
25560,6,12,0.659667969
25561,1,4,0.036132813
25562,1,4,0.249511719
25563,1,4,0.006347656
25564,1,4,0.028320313
25565,1,4,0.0390625
25566,2,6,0.046875
25567,5,12,0.191894531
25568,2,6,0.065917969
25569,1,4,0.052734375
25570,1,4,0.006347656
25571,1,4,0.018554688
25572,3,8,0.21484375
25573,1,4,0.091796875
25574,40,36,0.893554688
25575,2,6,0.031738281
25576,1,4,0.1015625
25577,3,8,0.336914063
25578,1,4,0.16796875
25579,20,22,0.487304688
25580,3,8,0.057617188
25581,1,4,0.115234375
25582,1,4,0.393554688
25583,1,4,0.041015625
25584,1,4,0.016601563
25585,1,4,0.110351563
25586,1,4,0.127929688
25587,2,6,0.173828125
25588,1,4,0.055175781
25589,1,4,0.154296875
25590,1,4,0.120605469
25591,1,4,0.055664063
25592,2,6,0.121582031
25593,26,36,0.502929688
25594,9,14,0.467773438
25595,13,18,0.39453125
25596,16,20,0.414550781
25597,5,12,0.190429688
25598,3,8,0.055175781
25599,1,4,0.006347656
25600,6,12,0.358398438
25601,14,20,0.626953125
25602,2,6,0.210449219
25603,1,4,0.048339844
25604,1,4,0.127441406
25605,1,4,0.083984375
25606,1,4,0.034179688
25607,1,4,0.002929688
25608,4,10,0.173828125
25609,1,4,0.057617188
25610,2,6,0.067871094
25611,1,4,0.007324219
25612,1,4,0.079589844
25613,4,10,0.091796875
25614,1,4,0.011230469
25615,2,6,0.053222656
25616,2,6,0.057617188
25617,6,12,0.192382813
25618,1,4,0.05859375
25619,1,4,0.104980469
25620,6,14,0.256835938
25621,1,4,0.0078125
25622,1,4,0.010742188
25623,1,4,0.001953125
25624,4,10,0.148925781
25625,3,8,0.128417969
25626,1,4,0.005859375
25627,1,4,0.093261719
25628,1,4,0.041015625
25629,1,4,0.125976563
25630,2,6,0.180175781
25631,1,4,0.022949219
25632,1,4,0.022949219
25633,27,32,0.678710938
25634,1,4,0.026855469
25635,1,4,0.191894531
25636,1,4,0.14453125
25637,1,4,0.0390625
25638,1,4,0.00390625
25639,1,4,0.011230469
25640,1,4,0.149902344
25641,23,44,0.218261719
25642,4,10,0.381835938
25643,9,16,0.530761719
25644,3,8,0.311035156
25645,18,28,0.255859375
25646,9,16,0.311523438
25647,2,6,0.146484375
25648,1,4,0.226074219
25649,2,6,0.079101563
25650,1,4,0.034667969
25651,1,4,0.23828125
25652,1,4,0.194824219
25653,1,4,0.037109375
25654,1,4,0.020996094
25655,1,4,0.008789063
25656,1,4,0.057617188
25657,3,8,0.044921875
25658,1,4,0.004882813
25659,34,32,0.647949219
25660,2,6,0.095703125
25661,1,4,0.085449219
25662,1,4,0.0234375
25663,1,4,0.000488281
25664,1,4,0.010742188
25665,1,4,0.116699219
25666,10,14,0.323242188
25667,16,24,0.306640625
25668,1,4,0.145507813
25669,2,6,0.047363281
25670,1,4,0.185058594
25671,1,4,0.1796875
25672,39,34,0.462402344
25673,3,8,0.209472656
25674,1,4,0.022460938
25675,13,20,0.328613281
25676,1,4,0.094238281
25677,1,4,0.120117188
25678,1,4,0.04296875
25679,270,120,2.610839844
25680,1,4,0.038574219
25681,14,22,0.510742188
25682,1,4,0.012695313
25683,1,4,0.069335938
25684,1,4,0.012695313
25685,1,4,0.042480469
25686,15,22,0.623046875
25687,1,4,0.093261719
25688,3,8,0.103515625
25689,1,4,0.0625
25690,3,8,0.123535156
25691,1,4,0.104980469
25692,1,4,0.032226563
25693,1,4,0.055664063
25694,1,4,0.009277344
25695,7,16,0.19921875
25696,3,8,0.130859375
25697,1,4,0.009277344
25698,1,4,0.038574219
25699,1,4,0.366699219
25700,1,4,0.041503906
25701,10,16,0.306152344
25702,5,10,0.134277344
25703,4,10,0.157226563
25704,2,6,0.118652344
25705,1,4,0.125
25706,62,52,0.905273438
25707,1,4,0.03125
25708,1,4,0.062988281
25709,2,6,0.045410156
25710,2,6,0.312988281
25711,1,4,0.0078125
25712,4,8,0.147949219
25713,1,4,0.045410156
25714,1,4,0.025390625
25715,1,4,0.063964844
25716,1,4,0.008789063
25717,1,4,0.005859375
25718,1,4,0.045410156
25719,5,12,0.120117188
25720,2,6,0.0390625
25721,2,6,0.0390625
25722,1,4,0.037109375
25723,33,32,0.775878906
25724,370,92,5.777832031
25725,1,4,0.028320313
25726,1,4,0.187988281
25727,2,6,0.053710938
25728,1,4,0.057617188
25729,1,4,0.015136719
25730,3,8,0.129394531
25731,6,10,0.427246094
25732,1,4,0.017578125
25733,5,10,0.250488281
25734,3,8,0.371582031
25735,1,4,0.199707031
25736,18,30,0.382324219
25737,1,4,0.009765625
25738,1,4,0.029296875
25739,1,4,0.007324219
25740,2,6,0.169921875
25741,1,4,0.286621094
25742,1,4,0.072265625
25743,1,4,0.081542969
25744,7,14,0.359375
25745,1,4,0.000976563
25746,1,4,0.028320313
25747,1,4,0.051269531
25748,1,4,0.002441406
25749,1,4,0.009765625
25750,1,4,0.099609375
25751,1,4,0.006347656
25752,1,4,0.097167969
25753,1,4,0.004882813
25754,1,4,0.024902344
25755,1,4,0.010742188
25756,2,6,0.100097656
25757,535,178,4.047363281
25758,2,6,0.173828125
25759,1,4,0.003417969
25760,1,4,0.099609375
25761,1,4,0.218261719
25762,1,4,0.087890625
25763,1,4,0.038574219
25764,1,4,0.024902344
25765,2,6,0.401367188
25766,1,4,0.127929688
25767,6,12,0.089355469
25768,2,6,0.018554688
25769,36,30,2.08984375
25770,1,4,0.00390625
25771,1,4,0.055175781
25772,1,4,0.016601563
25773,2,6,0.165039063
25774,1,4,0.038085938
25775,3,8,0.188476563
25776,164,72,2.068359375
25777,3,8,0.314453125
25778,1,4,0.001953125
25779,1,4,0.166992188
25780,5,12,0.313476563
25781,1,4,0.104492188
25782,4,10,0.293457031
25783,4,10,0.478027344
25784,2,6,0.228515625
25785,1,4,0.014160156
25786,3,8,0.064453125
25787,10,18,0.405761719
25788,18,24,0.541992188
25789,41,46,1.237792969
25790,1,4,0.16015625
25791,2,6,0.115722656
25792,1,4,0.022949219
25793,1,4,0.01171875
25794,1,4,0.008300781
25795,1,4,0.103027344
25796,2,6,0.025390625
25797,1,4,0.002441406
25798,1,4,0.029296875
25799,1,4,0.061035156
25800,1,4,0.010742188
25801,1,4,0.048339844
25802,1,4,0.124511719
25803,2,6,0.080078125
25804,1,4,0.131835938
25805,1,4,0.049316406
25806,1,4,0.00390625
25807,1,4,0.263671875
25808,2,6,0.381347656
25809,1,4,0.026367188
25810,1,4,0.016601563
25811,15,30,0.52734375
25812,1,4,0.013671875
25813,1,4,0.094238281
25814,1,4,0.05859375
25815,1,4,0.026855469
25816,1,4,0.154296875
25817,1,4,0.018554688
25818,1,4,0.068847656
25819,2,6,0.138183594
25820,2,6,0.012695313
25821,1,4,0.007324219
25822,1,4,0.018066406
25823,1,4,0.236816406
25824,1,4,0.126464844
25825,1,4,0.130371094
25826,1,4,0.159179688
25827,2,6,0.058105469
25828,2,6,0.010742188
25829,1,4,0.046875
25830,2,6,0.079589844
25831,1,4,0.001464844
25832,1,4,0.203125
25833,1,4,0.057128906
25834,1,4,0.0390625
25835,1,4,0.147460938
25836,1,4,0.019042969
25837,16,24,0.564453125
25838,8,14,0.516113281
25839,2,6,0.469238281
25840,4,8,0.104492188
25841,1,4,0.166015625
25842,1,4,0.083496094
25843,1,4,0.010742188
25844,1,4,0.154785156
25845,1,4,0.04296875
25846,11,22,0.195800781
25847,1,4,0.000488281
25848,1,4,0.534179688
25849,1,4,0.183105469
25850,1,4,0.024414063
25851,6,14,0.538085938
25852,11,22,0.524414063
25853,1,4,0.211914063
25854,1,4,0.061523438
25855,1,4,0.218261719
25856,1,4,0.020507813
25857,1,4,0.055664063
25858,1,4,0.037109375
25859,22,28,0.646972656
25860,1,4,0.033203125
25861,2,6,0.013183594
25862,4,10,0.037109375
25863,1,4,0.106933594
25864,3,8,0.12109375
25865,1,4,0.213867188
25866,3,8,0.063964844
25867,1,4,0.080566406
25868,1,4,0.006347656
25869,4,10,0.069824219
25870,1,4,0.017089844
25871,1,4,0.010253906
25872,1,4,0.038574219
25873,1,4,0.078125
25874,1,4,0.006347656
25875,93,70,0.713867188
25876,1,4,0.201660156
25877,1,4,0.030273438
25878,1,4,0.058105469
25879,2,6,0.083496094
25880,1,4,0.009765625
25881,1,4,0.046875
25882,12,18,0.594726563
25883,39,36,1.082519531
25884,1,4,0.015136719
25885,1,4,0.033203125
25886,5,12,0.037109375
25887,1,4,0.004394531
25888,1,4,0.019042969
25889,2,6,0.036132813
25890,1,4,0.065429688
25891,1,4,0.046875
25892,4,10,0.133789063
25893,1,4,0.061035156
25894,1,4,0.000488281
25895,2,6,0.028808594
25896,1,4,0.032714844
25897,2,6,0.038085938
25898,1,4,0.009765625
25899,1,4,0.085449219
25900,1,4,0.074707031
25901,1,4,0.087890625
25902,2,6,0.044921875
25903,8,14,0.354980469
25904,7,16,0.105957031
25905,1,4,0.052246094
25906,1,4,0.274902344
25907,1,4,0.080078125
25908,1,4,0.018554688
25909,1,4,0.010742188
25910,1,4,0.012695313
25911,3,8,0.037597656
25912,1,4,0.074707031
25913,1,4,0.137695313
25914,1,4,0.001464844
25915,2,6,0.087402344
25916,1,4,0.038085938
25917,1,4,0.028808594
25918,1,4,0.026855469
25919,1,4,0.03515625
25920,1,4,0.013671875
25921,1,4,0.000976563
25922,1,4,0.008300781
25923,1,4,0.115234375
25924,1,4,0.168457031
25925,1,4,0.037597656
25926,1,4,0.022949219
25927,1,4,0.104492188
25928,1,4,0.004394531
25929,1,4,0.084472656
25930,5,12,0.034179688
25931,1,4,0.260253906
25932,4,10,0.137695313
25933,5,10,0.028808594
25934,6,14,0.047851563
25935,2,6,0.183105469
25936,1,4,0.000488281
25937,1,4,0.013671875
25938,1,4,0.002441406
25939,1,4,0.056640625
25940,1,4,0.09375
25941,1,4,0.013671875
25942,1,4,0.133300781
25943,2,6,0.160644531
25944,3,8,0.036132813
25945,1,4,0.05859375
25946,1,4,0.100585938
25947,1,4,0.022949219
25948,1,4,0.055175781
25949,25,32,0.786132813
25950,3,8,0.299316406
25951,1,4,0.093261719
25952,2,6,0.045898438
25953,1,4,0.051269531
25954,2,6,0.158203125
25955,1,4,0.051757813
25956,1,4,0.03515625
25957,1,4,0.01171875
25958,1,4,0.012207031
25959,3,8,0.05859375
25960,3,8,0.020996094
25961,1,4,0.110839844
25962,2,6,0.223632813
25963,1,4,0.0078125
25964,4,10,0.098632813
25965,1,4,0.021972656
25966,2,6,0.016113281
25967,1,4,0.024414063
25968,1,4,0.018554688
25969,1,4,0.043945313
25970,25,26,0.596679688
25971,1,4,0.008789063
25972,1,4,0.045410156
25973,5,12,0.036621094
25974,1,4,0.030273438
25975,1,4,0.234375
25976,1,4,0.113769531
25977,1,4,0.0390625
25978,2,6,0.140625
25979,5,12,0.096679688
25980,2,6,0.045410156
25981,6,14,0.037597656
25982,1,4,0.007324219
25983,1,4,0.036621094
25984,1,4,0.028808594
25985,1,4,0.01171875
25986,1,4,0.158203125
25987,2,6,0.01171875
25988,1,4,0.015136719
25989,1,4,0.006835938
25990,1,4,0.081054688
25991,1,4,0.453125
25992,1,4,0.00390625
25993,1,4,0.059570313
25994,1,4,0.046875
25995,1,4,0.006835938
25996,4,10,0.047363281
25997,15,26,0.095703125
25998,2,6,0.074707031
25999,1,4,0.000976563
26000,12,22,0.085449219
26001,2,6,0.004394531
26002,3,8,0.02734375
26003,1,4,0.03515625
26004,1,4,0.040039063
26005,1,4,0.009277344
26006,1,4,0.027832031
26007,2,6,0.010253906
26008,1,4,0.087402344
26009,1,4,0.025878906
26010,2,6,0.048828125
26011,1,4,0.000976563
26012,2,6,0.030273438
26013,1,4,0.022460938
26014,1,4,0.030761719
26015,1,4,0.020996094
26016,3,8,0.022949219
26017,2,6,0.017578125
26018,2,6,0.053222656
26019,1,4,0.048828125
26020,7,16,0.069824219
26021,1,4,0.018066406
26022,1,4,0.068847656
26023,1,4,0.005371094
26024,1,4,0.010253906
26025,2,6,0.415527344
26026,1,4,0.020507813
26027,1,4,0.036621094
26028,1,4,0.041992188
26029,1,4,0.001464844
26030,17,20,0.677246094
26031,31,34,0.488769531
26032,2,6,0.010742188
26033,5,12,0.094238281
26034,6,14,0.098144531
26035,1,4,0.05078125
26036,1,4,0.017089844
26037,1,4,0.002929688
26038,2,6,0.042480469
26039,1,4,0.02734375
26040,1,4,0.000976563
26041,1,4,0.014160156
26042,1,4,0.005371094
26043,4,10,0.180175781
26044,1,4,0.021972656
26045,1,4,0.219726563
26046,2,6,0.09375
26047,1,4,0.0078125
26048,1,4,0.004394531
26049,2,6,0.210449219
26050,1,4,0.175292969
26051,34,30,0.822265625
26052,1,4,0.034667969
26053,1,4,0.013183594
26054,1,4,0.001953125
26055,2,6,0.14453125
26056,55,44,1.184570313
26057,38,36,0.821289063
26058,22,38,0.0390625
26059,2,6,0.21875
26060,1,4,0.104003906
26061,1,4,0.105957031
26062,1,4,0.01171875
26063,1,4,0.031738281
26064,1,4,0.008789063
26065,1,4,0.022949219
26066,1,4,0.050292969
26067,2,6,0.032714844
26068,1,4,0.0078125
26069,5,12,0.260253906
26070,5,12,0.036132813
26071,1,4,0.137207031
26072,1,4,0.044433594
26073,1,4,0.008300781
26074,1,4,0.022949219
26075,1,4,0.029785156
26076,1,4,0.137695313
26077,1,4,0.076171875
26078,1,4,0.052734375
26079,1,4,0.075195313
26080,1,4,0.204101563
26081,118,70,0.189453125
26082,1,4,0.012207031
26083,2,6,0.189453125
26084,2,6,0.141601563
26085,1,4,0.081054688
26086,2,6,0.041503906
26087,1,4,0.004394531
26088,1,4,0.006347656
26089,1,4,0.038085938
26090,1,4,0.130371094
26091,1,4,0.078125
26092,5,10,0.135742188
26093,1,4,0.019042969
26094,1,4,0.013671875
26095,1,4,0.036132813
26096,1,4,0.004394531
26097,1,4,0.000976563
26098,1,4,0.04296875
26099,3,8,0.170898438
26100,3,8,0.016601563
26101,9,14,0.542480469
26102,1,4,0.015625
26103,3,8,0.200683594
26104,1,4,0.09375
26105,1,4,0.017089844
26106,7,16,0.027832031
26107,1,4,0.002929688
26108,1,4,0.010742188
26109,1,4,0.004394531
26110,1,4,0.01171875
26111,2,6,0.075195313
26112,1,4,0.055175781
26113,9,16,0.333496094
26114,1,4,0.014648438
26115,1,4,0.052246094
26116,1,4,0.008789063
26117,1,4,0.03125
26118,1,4,0.010742188
26119,2,6,0.037597656
26120,2,6,0.023925781
26121,1,4,0.032226563
26122,1,4,0.00390625
26123,2,6,0.018554688
26124,1,4,0.03125
26125,1,4,0.024414063
26126,224,86,3.514160156
26127,2,6,0.086914063
26128,4,10,0.019042969
26129,6,12,0.160644531
26130,35,38,0.867675781
26131,5,10,0.453125
26132,185,108,1.547851563
26133,12,14,0.632324219
26134,1,4,0.02734375
26135,1,4,0.259765625
26136,1,4,0.020996094
26137,1,4,0.000488281
26138,1,4,0.002929688
26139,1,4,0.020507813
26140,1,4,0.08984375
26141,2,6,0.180664063
26142,1,4,0.011230469
26143,1,4,0.013671875
26144,3,8,0.051757813
26145,1,4,0.041503906
26146,1,4,0.01171875
26147,22,32,0.392089844
26148,1,4,0.006835938
26149,2,6,0.009765625
26150,1,4,0.041015625
26151,1,4,0.019042969
26152,2,6,0.013183594
26153,1,4,0.01171875
26154,1,4,0.019042969
26155,1,4,0.026855469
26156,5,12,0.040527344
26157,2,6,0.040039063
26158,141,74,1.791503906
26159,1,4,0.026367188
26160,1,4,0.064941406
26161,5,12,0.328125
26162,1,4,0.027832031
26163,8,16,0.466308594
26164,1,4,0.133300781
26165,7,16,0.333496094
26166,1,4,0.151855469
26167,1,4,0.041503906
26168,1,4,0.077636719
26169,2,6,0.286132813
26170,1,4,0.031738281
26171,1,4,0.177246094
26172,4,10,0.240722656
26173,6,10,0.301269531
26174,1,4,0.092773438
26175,1,4,0.00390625
26176,11,20,0.701171875
26177,1,4,0.333984375
26178,1,4,0.095214844
26179,1,4,0.100097656
26180,1,4,0.096679688
26181,3,8,0.224121094
26182,2,6,0.209472656
26183,1,4,0.164550781
26184,1,4,0.095214844
26185,2,6,0.102050781
26186,1,4,0.048828125
26187,1,4,0.157226563
26188,1,4,0.156738281
26189,1,4,0.056152344
26190,1,4,0.001464844
26191,1,4,0.360839844
26192,1,4,0.208984375
26193,2,6,0.283203125
26194,1,4,0.106933594
26195,19,24,1.001953125
26196,1,4,0.071289063
26197,1,4,0.011230469
26198,1,4,0.001464844
26199,2,6,0.139648438
26200,2,6,0.1015625
26201,1,4,0.182617188
26202,2,6,0.074707031
26203,1,4,0.097167969
26204,1,4,0.080566406
26205,1,4,0.111816406
26206,6,12,0.254882813
26207,2,6,0.15625
26208,1,4,0.009277344
26209,1,4,0.08984375
26210,1,4,0.069335938
26211,13,22,0.73046875
26212,1,4,0.034667969
26213,2,6,0.284667969
26214,2,6,0.064453125
26215,1,4,0.184570313
26216,1,4,0.133789063
26217,1,4,0.052734375
26218,9,14,0.306152344
26219,1,4,0.014160156
26220,1,4,0.004394531
26221,1,4,0.120605469
26222,1,4,0.063964844
26223,1,4,0.1796875
26224,25,34,0.625488281
26225,126,72,1.30859375
26226,1,4,0.138671875
26227,1,4,0.147460938
26228,1,4,0.006347656
26229,5,12,0.103515625
26230,1,4,0.004882813
26231,1,4,0.11328125
26232,1,4,0.017089844
26233,1,4,0.180175781
26234,1,4,0.041015625
26235,1,4,0.021484375
26236,2,6,0.104492188
26237,1,4,0.084960938
26238,1,4,0.0234375
26239,1,4,0.145507813
26240,1,4,0.225097656
26241,7,16,0.810058594
26242,10,16,0.440429688
26243,1,4,0.0390625
26244,1,4,0.147949219
26245,2,6,0.034179688
26246,1,4,0.057617188
26247,2,6,0.062988281
26248,1,4,0.001953125
26249,1,4,0.065429688
26250,1,4,0.029785156
26251,1,4,0.045898438
26252,1,4,0.277832031
26253,1,4,0.030761719
26254,1,4,0.036132813
26255,1,4,0.081542969
26256,1,4,0.006347656
26257,1,4,0.020019531
26258,1,4,0.089355469
26259,5,10,0.094238281
26260,17,24,0.403808594
26261,48,44,0.650390625
26262,1,4,0.125976563
26263,1,4,0.034179688
26264,2,6,0.024902344
26265,2,6,0.145507813
26266,1,4,0.062011719
26267,3,8,0.252929688
26268,1,4,0.005371094
26269,1,4,0.038085938
26270,1,4,0.059082031
26271,1,4,0.061035156
26272,1,4,0.022460938
26273,5,12,0.259765625
26274,1,4,0.043457031
26275,5,12,0.14453125
26276,18,22,1.428710938
26277,64,44,1.227539063
26278,1,4,0.077636719
26279,1,4,0.110839844
26280,1,4,0.1796875
26281,6,12,0.334472656
26282,1,4,0.193847656
26283,1,4,0.270996094
26284,6,14,0.604980469
26285,4,8,0.187988281
26286,1,4,0.081054688
26287,1,4,0.035644531
26288,2,6,0.126953125
26289,1,4,0.003417969
26290,1,4,0.108398438
26291,2,6,0.2421875
26292,1,4,0.122070313
26293,2,6,0.015136719
26294,7,14,0.375976563
26295,2,6,0.081054688
26296,3,8,0.178710938
26297,6,12,0.505859375
26298,2,6,0.071777344
26299,3,8,0.144042969
26300,2,6,0.016113281
26301,2,6,0.168457031
26302,1,4,0.001953125
26303,5,10,0.311035156
26304,196,72,2.692382813
26305,1,4,0.056640625
26306,2,6,0.247070313
26307,30,30,0.794921875
26308,1,4,0.092285156
26309,16,20,0.69140625
26310,1,4,0.261230469
26311,4,10,0.051269531
26312,1,4,0.213867188
26313,1,4,0.008300781
26314,364,108,3.244628906
26315,2,6,0.045410156
26316,2,6,0.405273438
26317,3,8,0.04296875
26318,2,6,0.206054688
26319,1,4,0.013671875
26320,1,4,0.006835938
26321,9,18,0.499023438
26322,1,4,0.006347656
26323,1,4,0.0546875
