fid,area,perimeter,depth,%ponded,ponded,pond_area,min_elev
18159,10,18,0.560546875,0,no,0,4720.451172
18168,32,42,0.276855469,0,no,0,4719.604004
18176,11,22,0.337402344,0,no,0,4732.970215
18183,20,20,0.726074219,0,no,0,4773.784668
18189,22,32,1.522949219,0,no,0,4729.008301
18190,36,32,1.014160156,0,no,0,4718.384277
18195,10,16,0.205078125,0,no,0,4726.105469
18199,15,18,0.319824219,0,no,0,4749.199219
18218,48,50,0.450195313,0,no,0,4729.796387
18229,12,22,0.684082031,0,no,0,4728.50293
18233,16,24,0.738769531,0,no,0,4735.284668
18236,22,28,0.515625,0,no,0,4730.310059
18237,26,26,0.5703125,0,no,0,4733.360352
18239,21,34,0.446289063,0,no,0,4748.116699
18240,83,74,1.186523438,0,no,0,4726.946777
18241,26,34,0.422363281,0,no,0,4734.507813
18242,2007,258,8.674316406,0,no,0,4706.913086
18256,16,26,0.641601563,0,no,0,4712.642578
18258,12,18,0.661132813,0,no,0,4740.334961
18295,47,56,1.008789063,0,no,0,4728.600098
18296,10,20,0.357421875,0,no,0,4729.322266
18298,23,32,0.624023438,0,no,0,4738.99707
18299,37,34,1.095703125,0,no,0,4743.461426
18300,12,20,0.323730469,0,no,0,4728.776855
18301,55,46,1.166015625,0,no,0,4733.477051
18302,57,42,0.888183594,0,no,0,4729.566406
18318,447,144,1.991210938,0,no,0,4724.447754
18319,524,128,2.822753906,0.020992366,yes,11,4728.487305
18335,22,28,0.593261719,0,no,0,4720.259277
18336,54,38,0.748046875,0,no,0,4719.697754
18345,10,18,0.544921875,0,no,0,4773.618652
18352,13,20,0.248046875,0,no,0,4696.100586
18365,15,20,0.2734375,0,no,0,4723.885254
18374,20,22,0.864257813,0,no,0,4707.106445
18382,28,28,0.749023438,0,no,0,4721.096191
18423,10,16,0.615234375,0,no,0,4698.575684
18444,132,76,1.561035156,0,no,0,4719.307129
18452,154,66,1.525390625,0,no,0,4732.10498
18456,250,122,1.776855469,0,no,0,4720.615723
18461,13,22,0.536132813,0,no,0,4718.40625
18462,22,26,0.829101563,0,no,0,4718.860352
18464,598,124,4.013183594,0,no,0,4701.826172
18465,107,68,1.096191406,0,no,0,4706.822754
18467,47,38,0.739257813,0,no,0,4715.565918
18494,32,38,0.750488281,0,no,0,4719.149902
18495,13,18,0.430664063,0,no,0,4722.951172
18496,35,40,0.483886719,0,no,0,4725.296387
18521,11,20,0.447265625,0,no,0,4725.694824
18549,14,22,0.724121094,0,no,0,4723.225586
18572,37,38,1.311035156,0,no,0,4724
18632,132,88,2.639648438,0,no,0,4726.354492
18633,60,60,1.169433594,0,no,0,4723.332031
18634,75,48,0.712402344,0,no,0,4724.70752
18636,15,18,0.58203125,0,no,0,4724.410645
18660,954,230,3.470703125,0,no,0,4693.527344
18661,24,32,0.381347656,0,no,0,4724.912109
18662,20,26,0.167480469,0,no,0,4724.791504
18663,96,54,2.094726563,0,no,0,4721.854004
18664,10,18,0.35546875,0,no,0,4723.839355
18665,10,16,0.142089844,0,no,0,4722.604004
18677,68,64,1.483398438,0,no,0,4721.803223
18685,368,150,2.087890625,0,no,0,4720.670898
18691,14,18,0.483398438,0,no,0,4716.135742
18693,79,62,0.926269531,0,no,0,4725.348145
18729,10,16,0.623046875,0,no,0,4720.138672
18734,12,18,0.485839844,0,no,0,4718.655762
18752,26,32,0.840332031,0,no,0,4715.210938
18757,12,20,0.531738281,0,no,0,4713.240723
18758,30,32,1.060546875,0,no,0,4715.325684
18759,27,24,0.73046875,0,no,0,4713.791992
18773,11,24,0.458984375,0,no,0,4720.586914
18777,109,84,1.2578125,0,no,0,4722.146484
18816,14,22,0.392089844,0,no,0,4707.470215
18823,32,36,0.639160156,0,no,0,4730.828125
18833,21,28,0.539550781,0,no,0,4716.271484
18847,139,70,1.665039063,0,no,0,4714.208008
18848,33,34,1.308105469,0,no,0,4725.475098
18856,20,22,0.298828125,0,no,0,4728.095215
18863,17,24,0.70703125,0,no,0,4719.973633
18873,21,30,1.073242188,0,no,0,4727.088867
18893,12,20,0.318359375,0,no,0,4720.01709
18901,13,20,0.616699219,0,no,0,4708.419434
18913,15,20,0.760253906,0,no,0,4706.272949
18929,32,30,0.443359375,0,no,0,4708.672363
18957,32,32,0.450195313,0,no,0,4727.438477
18958,48,42,1.260253906,0,no,0,4710.746094
18973,89,70,1.053222656,0,no,0,4711.819336
18975,48,40,1.017578125,0,no,0,4718.629395
18988,623,184,2.992675781,0,no,0,4705.780762
18995,10,16,0.525878906,0,no,0,4720.105469
19036,11,18,0.564453125,0,no,0,4717.40625
19052,41,40,0.984863281,0,no,0,4718.282715
19062,81,44,1.158691406,0,no,0,4712.785645
19066,17,28,0.27734375,0,no,0,4708.257813
19073,91,64,0.849609375,0,no,0,4718.483887
19079,42,34,1.166992188,0,no,0,4704.989258
19089,10,22,0.646972656,0,no,0,4732.941895
19090,22,24,1.057617188,0,no,0,4727.004883
19091,1068,208,4.849121094,0.012172285,yes,13,4708.711914
19094,11,22,0.381835938,0,no,0,4708.317383
19095,59,38,0.896484375,0,no,0,4718.484375
19096,1414,200,4.280761719,0,no,0,4713.516602
19109,733,220,3.200195313,0,no,0,4724.365723
19115,10,16,0.280273438,0,no,0,4730.89502
19119,18,24,0.475585938,0,no,0,4727.50293
19120,44,42,0.710449219,0,no,0,4726.428711
19130,21,28,0.600585938,0,no,0,4729.982422
19135,134,72,1.005371094,0.074626866,yes,10,4720.152832
19138,117,78,1.856933594,0,no,0,4728.452637
19139,108,78,1.498535156,0,no,0,4728.113281
19141,44,44,0.962890625,0,no,0,4714.143555
19152,18,22,0.617675781,0,no,0,4722.391602
19164,20,28,0.315429688,0,no,0,4723.163574
19165,23,26,0.504882813,0,no,0,4727.059082
19166,46,38,0.846679688,0,no,0,4725.606934
19167,237,104,2.476074219,0,no,0,4715.018066
19168,426,146,3.916992188,0,no,0,4723.094727
19195,18,26,0.279296875,0,no,0,4712.912109
19213,72,42,1.588378906,0,no,0,4702.225098
19214,205,102,1.409667969,0,no,0,4717.875488
19226,27,28,0.982421875,0,no,0,4705.288574
19244,10,14,0.382324219,0,no,0,4707.574219
19272,18,24,0.449707031,0,no,0,4794.724609
19287,32,26,1.840820313,0,no,0,4707.421387
19308,19,32,0.549804688,0,no,0,4704.041504
19309,153,126,0.865722656,0,no,0,4727.750488
19310,518,134,3.5234375,0,no,0,4698.478027
19330,31,36,0.838378906,0,no,0,4706.283691
19331,30,32,0.621582031,0,no,0,4706.795898
19333,124,86,1.091308594,0,no,0,4706.525879
19337,11,20,0.213867188,0,no,0,4707.325195
19341,84,58,2.315429688,0,no,0,4699.572266
19342,888,170,4.502441406,0,no,0,4699.877441
19343,79,74,1.150878906,0,no,0,4705.926758
19344,102,54,1.484375,0,no,0,4705.576172
19345,6444,708,7.86328125,0,no,0,4698.563477
19363,17,20,0.539550781,0,no,0,4721.657227
19395,17,20,0.457519531,0,no,0,4704.145996
19404,133,62,2.465820313,0,no,0,4705.51709
19405,97,54,0.975585938,0,no,0,4717.562988
19421,2265,412,7.2734375,0,no,0,4699.826172
19431,21,20,0.48828125,0,no,0,4705.151855
19432,60,42,2.020996094,0,no,0,4731.178711
19438,146,72,2.040039063,0,no,0,4705.352051
19442,336,96,2.504394531,0,no,0,4716.086914
19443,65,58,1.166992188,0,no,0,4719.150879
19446,10,18,0.455078125,0,no,0,4705.054199
19460,29,38,0.772949219,0,no,0,4706.388672
19461,61,52,0.621582031,0,no,0,4698.344238
19462,147,66,2.3515625,0,no,0,4706.611816
19470,14,22,0.502929688,0,no,0,4726.730469
19481,28,28,0.992675781,0,no,0,4731.570801
19503,15,22,0.44921875,0,no,0,4732.743164
19518,11,16,0.501464844,0,no,0,4732.40332
19519,233,110,1.439453125,0,no,0,4706.927246
19520,35,38,0.712890625,0,no,0,4711.340332
19521,39,32,1.458007813,0,no,0,4713.569336
19522,802,178,7.123046875,0,no,0,4719.628906
19554,18,24,1.541992188,0,no,0,4716.936523
19575,68,46,1.594726563,0,no,0,4716.29248
19583,37,30,1.029296875,0,no,0,4729.310547
19586,168,82,2.57421875,0,no,0,4730.458496
19595,18,22,1.350097656,0,no,0,4731.362305
19615,12,16,0.641113281,0,no,0,4730.353516
19619,2170,318,6.751953125,0,no,0,4706.664551
19620,75,52,0.994628906,0,no,0,4697.190918
19625,36,34,1.87109375,0,no,0,4728.855957
19648,19,24,0.954589844,0,no,0,4727.728516
19652,21,28,0.502441406,0,no,0,4730.468262
19683,24,30,0.5546875,0,no,0,4710.072754
19684,27,26,0.783691406,0,no,0,4715.672852
19685,19,22,1.21484375,0,no,0,4718.022461
19703,143,74,1.884277344,0,no,0,4708.023438
19728,23,22,0.964355469,0,no,0,4708.250977
19753,10,18,0.272460938,0,no,0,4709.238281
19757,79,52,1.140625,0,no,0,4720.998047
19761,132,70,2.302734375,0,no,0,4724.456055
19765,409,144,2.103515625,0,no,0,4722.302246
19769,13,18,0.8125,0,no,0,4721.670898
19772,134,104,1.887695313,0,no,0,4718.684082
19781,15,18,0.513183594,0,no,0,4709.666504
19782,75,48,0.714355469,0.186666667,yes,14,4720.147461
19783,16,18,0.809570313,0,no,0,4708.174805
19786,10,18,0.305664063,0,no,0,4698.998535
19795,21,26,0.756835938,0,no,0,4721.588379
19821,20,36,0.518066406,0,no,0,4723.746094
19822,29,32,0.731445313,0,no,0,4711.494629
19823,95,84,1.405761719,0,no,0,4718.780762
19834,110,58,1.393554688,0,no,0,4729.442871
19835,91,54,1.459472656,0,no,0,4721.22998
19838,10,16,0.360351563,0,no,0,4708.987305
19841,12,18,0.513183594,0,no,0,4722.394043
19847,34,38,0.73046875,0,no,0,4720.764648
19855,31,30,1.208496094,0,no,0,4725.303223
19857,14,22,0.233398438,0,no,0,4715.846191
19866,13,16,0.932617188,0,no,0,4713.423828
19878,12,16,0.774902344,0,no,0,4722.243652
19883,10,20,0.293945313,0,no,0,4784.012695
19888,10,14,0.314453125,0,no,0,4716.870605
19904,12,20,0.359863281,0,no,0,4709.935547
19914,10,14,0.396484375,0,no,0,4709.907227
19916,143,74,2.984863281,0,no,0,4723.063477
19926,12,16,0.302246094,0,no,0,4704.828613
19929,12,20,0.856933594,0,no,0,4719.157715
19932,14,28,0.243652344,0,no,0,4721.11377
19933,30,26,1.456542969,0,no,0,4725.528809
19936,11,18,0.734863281,0,no,0,4711.904297
19942,16,28,0.310058594,0,no,0,4726.204102
19947,12,20,0.512207031,0,no,0,4727.04248
19951,32,28,1.803222656,0,no,0,4709.223633
19954,13,22,0.316894531,0,no,0,4723.311035
19962,108,92,1.686035156,0,no,0,4709.162109
19963,101,62,1.462402344,0,no,0,4723.887695
19964,19,30,0.394042969,0,no,0,4718.668457
19965,40,34,1.34375,0,no,0,4711.910645
19966,195,90,2.989257813,0,no,0,4721.071289
19967,1937,430,3.946289063,0,no,0,4709.253418
20008,17,22,0.653808594,0,no,0,4696.076172
20019,14,18,0.568847656,0,no,0,4714.901855
20031,12,20,0.876953125,0,no,0,4696.758301
20038,90,72,1.301757813,0,no,0,4695.967773
20039,188,80,3.181640625,0,no,0,4705.294922
20041,11,18,0.346679688,0,no,0,4689.438965
20042,10,22,0.533203125,0,no,0,4714.832031
20051,21,24,1.290039063,0,no,0,4694.906738
20052,74,50,0.699707031,0,no,0,4709.533203
20054,39,34,0.954101563,0,no,0,4697.658691
20060,10,20,0.301269531,0,no,0,4735.041016
20088,12,22,0.547851563,0,no,0,4695.895996
20089,16,24,0.248046875,0,no,0,4710.813965
20097,25,26,0.728515625,0,no,0,4705.191895
20102,40,38,0.623046875,0,no,0,4702.924805
20138,11,16,0.325683594,0,no,0,4770.831543
20157,10,18,0.325195313,0,no,0,4708.932129
20160,17,20,0.906738281,0,no,0,4701.35498
20192,12,20,0.576660156,0,no,0,4698.382324
20193,76,72,1.206054688,0,no,0,4702.460449
20209,56,40,1.590820313,0,no,0,4703.67627
20210,18,22,0.670898438,0,no,0,4695.594238
20220,16,30,0.55078125,0,no,0,4703.592285
20228,18,26,0.724609375,0,no,0,4716.533691
20233,1279,222,5.379882813,0,no,0,4691.559082
20248,11,16,0.329101563,0,no,0,4713.285645
20249,67,46,1.8203125,0,no,0,4697.141602
20294,20,28,0.611328125,0,no,0,4700.76123
20295,46,36,0.934082031,0,no,0,4702.328125
20336,11,18,0.237304688,0,no,0,4701.986816
20345,18,24,0.671875,0,no,0,4694.605957
20353,39,38,1.233398438,0,no,0,4712.41748
20356,10,18,0.374511719,0,no,0,4702.760254
20371,71,60,0.740234375,0,no,0,4702.008301
20375,15,22,0.25,0,no,0,4703.180664
20381,11,16,0.325683594,0,no,0,4704.598145
20390,34,34,1.102050781,0,no,0,4699.503418
20395,36,30,0.379394531,0,no,0,4698.93457
20428,19,24,0.380371094,0,no,0,4715.744141
20430,43,34,0.60546875,0,no,0,4711.855469
20452,39,52,0.827148438,0,no,0,4711.674805
20453,73,60,1.586425781,0,no,0,4695.127441
20454,122,76,1.755859375,0,no,0,4702.621094
20455,30,36,0.92578125,0,no,0,4712.524902
20456,11,18,0.238769531,0,no,0,4705.408203
20457,22,26,0.552734375,0,no,0,4725.313477
20458,21,28,0.607421875,0,no,0,4707.319336
20464,26,32,0.689941406,0,no,0,4701.598145
20478,17,24,0.329101563,0,no,0,4704.700195
20480,28,38,0.566894531,0,no,0,4701.161133
20481,49,34,0.8984375,0,no,0,4696.642578
20530,11,16,1.024414063,0,no,0,4696.158691
20538,14,24,0.676757813,0,no,0,4696.276855
20547,31,26,0.616699219,0,no,0,4694.881836
20562,40,38,0.536621094,0,no,0,4700.967773
20569,11,16,0.700683594,0,no,0,4699.611328
20590,261,92,2.118652344,0,no,0,4708.249512
20593,25,26,0.520507813,0,no,0,4695.467773
20594,11,18,0.333984375,0,no,0,4771.04541
20603,632,232,2.925292969,0,no,0,4694.848633
20604,61,38,1.11328125,0,no,0,4713.870605
20605,23,30,0.5859375,0,no,0,4696.763672
20614,12,18,0.245117188,0,no,0,4705.348633
20628,168,84,2.84375,0,no,0,4702.300293
20630,45,36,1.297851563,0,no,0,4696.884277
20656,31,26,1.478515625,0,no,0,4694.78125
20657,11,16,0.196777344,0,no,0,4699.369629
20661,17,22,0.650390625,0,no,0,4705.326172
20671,142,88,1.731445313,0,no,0,4695.049316
20673,19,34,0.955566406,0,no,0,4701.745117
20674,61,56,1.239746094,0,no,0,4704.18457
20680,67,56,0.979980469,0,no,0,4709.269043
20683,24,30,0.754882813,0,no,0,4705.534668
20684,18,24,0.58984375,0,no,0,4704.308105
20685,44,38,1.042480469,0,no,0,4707.327148
20687,37,32,1.083496094,0,no,0,4705.367188
20717,379,98,2.814941406,0,no,0,4706.3125
20729,15,22,0.768554688,0,no,0,4700.437988
20737,13,20,0.466308594,0,no,0,4703.939941
20738,30,40,0.846191406,0,no,0,4700.918945
20750,171,114,1.611816406,0,no,0,4702.793945
20751,1735,348,5.057128906,0,no,0,4699.71582
20752,206,94,1.907714844,0,no,0,4708.730957
20753,238,86,2.623046875,0,no,0,4716.944336
20755,143,68,2.14453125,0,no,0,4699.394531
20756,55,38,1.096679688,0,no,0,4713.274902
20757,43,38,0.8671875,0,no,0,4707.194336
20762,23,28,0.368164063,0,no,0,4714.515625
20763,121,74,2.078125,0,no,0,4700.001953
20764,19,28,0.330078125,0,no,0,4704.076172
20765,108,64,1.634765625,0,no,0,4703.924805
20766,109,80,1.711425781,0,no,0,4700.04541
20767,137,100,1.8828125,0,no,0,4706.049805
20788,30,30,1.142089844,0,no,0,4728.555664
20821,25,30,0.568847656,,no,0,4786.455566
20830,69,58,1.033691406,0,no,0,4734.862305
20832,46,40,0.723144531,0,no,0,4726.253418
20846,10,20,0.529785156,0,no,0,4755.09082
20847,18,22,0.511230469,0,no,0,4735.240234
20883,31,30,0.884765625,0,no,0,4735.688477
20884,12,16,0.446777344,0,no,0,4741.902832
20893,14,24,0.388671875,0,no,0,4741.427246
20894,299,108,3.14453125,0,no,0,4741.479004
20896,125,76,1.317871094,0,no,0,4727.985352
20904,309,108,2.3359375,0,no,0,4724.967773
20905,58,44,0.748046875,0,no,0,4735.827148
20910,35,40,0.548828125,0,no,0,4709.803223
20914,14,20,0.373535156,0,no,0,4736.617676
20918,33,34,0.971191406,0,no,0,4732.131836
20925,12,14,0.548339844,,no,0,4805.099121
20936,12,18,0.470214844,0,no,0,4736.606445
20945,46,42,0.879394531,0,no,0,4735.981934
20951,25,30,0.327148438,0,no,0,4710.524902
20953,23,30,0.444335938,0,no,0,4735.622559
20955,21,36,0.704101563,0,no,0,4735.71875
20956,100,62,1.351074219,0,no,0,4743.013672
20966,41,36,1.089355469,0,no,0,4728.440918
20968,15,20,0.556640625,0,no,0,4743.812988
20971,16,24,0.520996094,,no,0,4786.674316
20982,54,40,1.759277344,0,no,0,4728.910156
20986,17,20,1.0703125,0,no,0,4725.566406
20992,12,16,0.830566406,0,no,0,4726.087402
20996,10,16,0.322753906,0,no,0,4728.261719
20999,13,20,0.633300781,0,no,0,4725.812012
21012,10,18,0.286132813,0,no,0,4744.603516
21019,14,20,0.484375,0,no,0,4746.883789
21021,12,24,0.290039063,0,no,0,4720.104004
21058,12,18,0.271972656,0,no,0,4748.986328
21059,11,16,0.481445313,0,no,0,4743.896973
21077,22,32,0.812988281,0,no,0,4745.925781
21086,63,56,0.988769531,0,no,0,4735.519531
21087,78,56,1.487792969,0,no,0,4744.437988
21088,107,50,1.138671875,0,no,0,4726.017578
21089,173,70,1.425292969,0,no,0,4743.245117
21092,169,76,2.479980469,0,no,0,4727.363281
21097,26,26,1.0390625,0,no,0,4724.095703
21104,615,172,3.2109375,0,no,0,4728.291992
21108,354,162,2.103027344,0,no,0,4734.511719
21111,32,38,0.548339844,,no,0,4791.922852
21128,72,50,1.481933594,0,no,0,4720.895996
21148,11,22,0.368164063,0,no,0,4764.201172
21169,15,26,0.408203125,0,no,0,4736.849609
21175,53,48,1.4296875,0,no,0,4731.362793
21183,18,24,0.676757813,0,no,0,4742.865234
21189,24,32,1.020019531,0,no,0,4733.688965
21193,24,28,0.988769531,0,no,0,4729.333984
21200,14,24,0.286621094,,no,0,4811.255859
21204,11,18,0.410644531,,no,0,4809.736816
21237,24,32,0.349609375,0,no,0,4738.28125
21240,24,30,0.213378906,0,no,0,4734.356934
21262,12,20,0.628417969,0,no,0,4735.146973
21273,251,84,2.330078125,0,no,0,4732.304688
21274,233,82,2.59765625,0,no,0,4729.831543
21276,67,54,0.916503906,0,no,0,4734.199219
21277,318,114,1.470703125,0,no,0,4726.657715
21278,51,40,0.929199219,0,no,0,4725.689453
21279,19,22,0.798828125,0,no,0,4722.692383
21285,12,20,0.263183594,0,no,0,4729.75
21286,14,20,0.527832031,0,no,0,4728.037109
21301,365,108,2.858886719,,no,0,4794.069824
21308,24,32,0.56640625,0,no,0,4715.837402
21317,29,36,0.427246094,0,no,0,4736.694824
21320,27,34,0.580566406,0,no,0,4737.952148
21335,63,46,1.061035156,0,no,0,4742.276367
21340,528,160,3.114746094,0,no,0,4719.507324
21343,11,16,0.428222656,0,no,0,4716.097656
21368,44,44,0.854003906,0,no,0,4734.952637
21369,19,22,0.396972656,0,no,0,4743.375488
21376,10,16,0.424804688,0,no,0,4733.776367
21377,38,32,0.817871094,0,no,0,4734.458984
21383,12,20,0.393554688,0,no,0,4739.587891
21387,224,108,1.621582031,0,no,0,4724.837891
21388,29,28,0.890625,0,no,0,4730.899902
21389,73,44,0.776855469,0,no,0,4742.444336
21450,18,24,0.458984375,0,no,0,4734.674805
21451,14,26,0.321777344,0,no,0,4734.473145
21453,12,18,0.475585938,0,no,0,4732.088379
21457,88,72,1.921386719,0,no,0,4721.29834
21458,14,16,0.760253906,0,no,0,4735.793457
21459,24,26,0.755371094,0,no,0,4711.933105
21461,87,50,2.013671875,0,no,0,4741.977539
21462,806,160,5.069824219,0,no,0,4729.849609
21463,118,80,1.375488281,0,no,0,4763.519531
21464,492,130,3.980957031,0.030487805,yes,15,4739.322754
21465,102,64,1.797363281,0,no,0,4735.598145
21466,129,76,1.190917969,0,no,0,4729.772461
21488,14,22,0.385742188,0,no,0,4718.746094
21495,29,32,0.603515625,0,no,0,4722.724609
21505,13,18,0.513671875,0,no,0,4734.20166
21514,11,20,0.604980469,0,no,0,4732.518066
21553,16,24,0.597167969,0,no,0,4734.812988
21555,22,30,0.401855469,0,no,0,4733.189453
21557,119,56,1.678710938,0,no,0,4731.779785
21579,11,16,0.317382813,0,no,0,4714.125
21614,100,52,2.091796875,0,no,0,4739.249512
21635,27,34,0.669433594,0,no,0,4727.056152
21644,11,20,0.311523438,0,no,0,4713.935547
21649,16,26,0.420898438,,no,0,4794.030273
21665,14,20,0.408203125,0,no,0,4736.271484
21672,142,66,2.581542969,0,no,0,4711.953613
21677,49,36,1.576660156,0,no,0,4732.862305
21679,20,22,0.729003906,0,no,0,4731.679688
21680,10,22,0.296386719,0,no,0,4770.042969
21681,306,104,2.447753906,0,no,0,4728.934082
21696,29,24,0.536621094,,no,0,4798.128906
21697,29,36,0.785644531,0,no,0,4734.996094
21698,95,58,1.434082031,0,no,0,4722.913574
21700,12,16,0.5,0,no,0,4744.104492
21712,25,32,0.990234375,0,no,0,4743.527344
21713,120,58,2.702636719,0,no,0,4737.509277
21714,94,78,1.190917969,0,no,0,4731.391113
21715,1153,182,7.715820313,0,no,0,4736.598633
21735,19,20,0.444824219,0,no,0,4731.313477
21745,10,18,0.123046875,0,no,0,4731.371582
21749,16,22,0.500976563,0,no,0,4730.769531
21753,10,14,0.353515625,0,no,0,4746.731445
21780,67,60,0.889648438,0,no,0,4744.290039
21781,41,36,0.926269531,0,no,0,4742.293945
21782,42,40,0.625976563,0,no,0,4744.800781
21783,10,16,0.435546875,0,no,0,4731.608398
21791,25,34,0.390136719,0,no,0,4744.763184
21792,11,16,0.421875,0,no,0,4739.407227
21795,19,22,0.374023438,0,no,0,4723.608887
21799,15,20,0.538085938,0,no,0,4745.586426
21804,15,28,0.276855469,0,no,0,4717.746094
21811,92,54,1.255371094,0,no,0,4724.850586
21812,27,24,0.963378906,0,no,0,4745.845215
21834,15,22,0.923828125,0,no,0,4721.941895
21835,10,18,0.895996094,0,no,0,4725.083496
21848,19,22,0.834960938,0,no,0,4747.870117
21853,148,62,2.701171875,0,no,0,4717.094727
21855,11,18,0.437011719,0,no,0,4749.274414
21859,14,18,0.60546875,,no,0,4807.321777
21862,23,26,0.671875,0,no,0,4740.543945
21864,28,36,0.595703125,0,no,0,4738.833984
21927,20,32,0.625976563,0,no,0,4738.372559
21928,40,34,1.090820313,0,no,0,4726.5
21942,27,34,0.821777344,,no,0,4794.849121
21943,38,32,1.360839844,0,no,0,4735.20459
21947,15,20,0.911132813,0,no,0,4725.19873
21949,10,16,0.188964844,0,no,0,4735.664551
21962,458,108,2.667480469,0,no,0,4788.135742
21963,12,16,0.397949219,,no,0,4821.346191
21982,12,18,0.891113281,,no,0,4808.619141
22046,20,26,0.506835938,0,no,0,4733.646484
22070,110,76,1.665527344,0,no,0,4738.146973
22071,211,130,1.71484375,0,no,0,4742.480469
22121,25,32,0.350097656,0,no,0,4737.510254
22125,14,18,0.782714844,0,no,0,4735.092773
22142,57,38,1.317382813,0,no,0,4736.372559
22153,13,22,0.255371094,0,no,0,4731.335449
22170,34,26,0.755371094,0,no,0,4736.892578
22171,23,26,0.937988281,0,no,0,4737.539063
22203,35,30,0.9609375,0,no,0,4746.474609
22206,10,16,0.677246094,0,no,0,4760.125977
22212,15,24,0.348632813,0,no,0,4735.679688
22222,363,154,2.253417969,0,no,0,4733.55127
22224,22,28,0.794921875,0,no,0,4747.455078
22225,121,100,1.198730469,0,no,0,4735.191895
22226,367,122,2.849121094,0,no,0,4757.031738
22227,184,104,1.598632813,0,no,0,4747.091309
22250,11,16,0.674316406,0,no,0,4761.94043
22257,10,16,0.725585938,0,no,0,4749.398926
22267,24,28,0.588867188,0,no,0,4771.880371
22282,76,48,1.697753906,0,no,0,4748.62793
22285,25,24,0.712890625,0,no,0,4754.296875
22305,26,34,0.756347656,0,no,0,4751.692871
22309,39,44,0.896484375,0,no,0,4771.650879
22314,127,70,2.940917969,0,no,0,4754.547363
22327,25,26,1.169921875,0,no,0,4770.888672
22329,38,42,1.198242188,0,no,0,4752.005371
22338,16,20,1.200683594,0,no,0,4752.849609
22341,254,128,1.576660156,0,no,0,4756.770996
22352,57,48,1.561035156,0,no,0,4767.730469
22356,390,108,4.541015625,0,no,0,4751.190918
22362,18,22,0.600585938,0,no,0,4749.900879
22368,61,36,1.057128906,0,no,0,4750.862305
22373,49,48,1.096679688,0,no,0,4747.941406
22377,12,20,0.378417969,0,no,0,4756.852051
22381,13,20,0.528320313,0,no,0,4754.380371
22385,10,22,0.333007813,0,no,0,4756.034668
22392,103,52,0.311035156,0.13592233,yes,14,4833.650391
22400,23,26,1.0078125,0,no,0,4754.232422
22401,17,22,0.796386719,0,no,0,4771.621582
22457,47,38,0.933105469,0,no,0,4763.080078
22508,27,38,1.326660156,0,no,0,4746.324707
22514,62,52,1.358886719,0,no,0,4754.686523
22527,23,30,0.852050781,0,no,0,4742.557129
22557,16,18,0.087402344,0,no,0,4834.626953
22561,12,16,0.541992188,0,no,0,4752.510254
22585,13,20,0.705078125,0,no,0,4753.740234
22618,12,24,0.560058594,,no,0,4736.169434
22620,25,26,0.823242188,0,no,0,4749.237793
22621,13,18,0.41796875,0,no,0,4765.151367
22623,32,36,0.834960938,0,no,0,4763.869141
22629,46,42,0.739746094,0,no,0,4746.833008
22651,14,22,0.364257813,0,no,0,4747.247559
22656,19,28,0.915527344,0,no,0,4759.020508
22676,20,26,0.888183594,,no,0,4735.853027
22677,18,22,0.801269531,0,no,0,4763.742676
22711,396,152,2.940917969,0,no,0,4754.38916
22720,30,32,1.415039063,0,no,0,4749.830566
22724,175,126,1.869628906,0,no,0,4765.98291
22731,18,24,1.027832031,0,no,0,4738.477539
22739,57,42,1.577148438,,no,0,4733.348145
22741,15,20,0.682617188,0,no,0,4746.304688
22748,12,22,0.360839844,,no,0,4735.321289
22749,28,26,0.967285156,0,no,0,4751.955566
22750,71,58,1.020019531,0,no,0,4748.853516
22779,12,18,0.36328125,0,no,0,4750.744629
22813,54,36,2.040527344,0,no,0,4758.203613
22816,15,20,0.287109375,0,no,0,4751.802246
22817,29,28,1.39453125,0,no,0,4744.960938
22818,88,54,1.422363281,0,no,0,4750.502441
22830,27,36,0.721679688,,no,0,4813.210449
22832,46,32,1.321777344,0,no,0,4745.107422
22839,44,36,0.842773438,0,no,0,4743.041504
22842,13,18,0.251464844,0,no,0,4735.876953
22843,49,40,1.16015625,0,no,0,4744.235352
22852,13,16,0.529785156,0,no,0,4748.964355
22855,17,18,0.902832031,0,no,0,4754.772949
22857,11,16,0.33984375,0,no,0,4763.706543
22859,50,32,1.701660156,0,no,0,4748.319824
22863,13,20,0.459960938,0,no,0,4758.504395
22879,14,22,0.375976563,,no,0,4733.09375
22882,10,22,0.40625,0,no,0,4736.321289
22886,372,108,3.119628906,0,no,0,4755.144043
22887,41,38,1.127929688,,no,0,4812.802734
22888,884,200,5.2265625,0,no,0,4747.030762
22889,64,54,1.416503906,0,no,0,4747.20459
22890,188,78,2.094238281,0,no,0,4748.903809
22918,385,180,3.674316406,0,no,0,4751.792969
22922,11,22,0.479492188,0,no,0,4753.840332
22927,16,22,0.875,0,no,0,4741.81543
22930,12,18,0.614746094,0,no,0,4745.394043
22932,119,88,1.730957031,0,no,0,4752.740234
22935,14,18,0.303222656,0,no,0,4754.187012
22945,14,20,0.549804688,0,no,0,4755.444336
22973,159,72,1.837402344,0,no,0,4750.196777
22980,34,34,0.964355469,0,no,0,4755.170898
22981,67,66,0.700683594,0,no,0,4753.830566
